Date,TSLA,META,KO,AMZN
2015-04-06,13.539999961853027,82.44000244140625,32.10943603515625,18.851999282836914
2015-04-07,13.550000190734863,82.31999969482422,31.984657287597656,18.720500946044922
2015-04-08,13.844667434692383,82.27999877929688,31.891063690185547,19.059999465942383
2015-04-09,14.005999565124512,82.16999816894531,32.01585006713867,19.177000045776367
2015-04-10,14.0600004196167,82.04000091552734,31.88326644897461,19.13249969482422
2015-04-13,13.985333442687988,83.01000213623047,31.742877960205078,19.118000030517578
2015-04-14,13.830666542053223,83.5199966430664,31.594694137573242,19.25550079345703
2015-04-15,13.85533332824707,82.70999908447266,31.508909225463867,19.172500610351562
2015-04-16,13.779999732971191,82.30999755859375,31.664884567260742,19.302000045776367
2015-04-17,13.78600025177002,80.77999877929688,31.430910110473633,18.777999877929688
2015-04-20,13.684666633605957,83.08999633789062,31.711671829223633,19.475500106811523
2015-04-21,13.96066665649414,83.62000274658203,31.80527687072754,19.55900001525879
2015-04-22,14.629332542419434,84.62999725341797,32.21863555908203,19.489999771118164
2015-04-23,14.573332786560059,82.41000366210938,31.937849044799805,19.499500274658203
2015-04-24,14.562000274658203,81.52999877929688,31.891063690185547,22.2549991607666
2015-04-27,15.436667442321777,81.91000366210938,31.844266891479492,21.92799949645996
2015-04-28,15.36533260345459,80.68000030517578,31.79747200012207,21.465499877929688
2015-04-29,15.49666690826416,80.47000122070312,31.579086303710938,21.4685001373291
2015-04-30,15.069999694824219,78.7699966430664,31.633691787719727,21.089000701904297
2015-05-01,15.0686674118042,78.98999786376953,31.906667709350586,21.14349937438965
2015-05-04,15.36733341217041,78.80999755859375,31.945661544799805,21.152000427246094
2015-05-05,15.529999732971191,77.55999755859375,31.781883239746094,21.059499740600586
2015-05-06,15.362000465393066,78.0999984741211,31.711671829223633,20.954999923706055
2015-05-07,15.786666870117188,78.43000030517578,31.742877960205078,21.3439998626709
2015-05-08,15.77400016784668,78.51000213623047,31.961257934570312,21.684499740600586
2015-05-11,15.965999603271484,78.01000213623047,31.93006134033203,21.642499923706055
2015-05-12,16.31599998474121,77.45999908447266,31.735076904296875,21.551000595092773
2015-05-13,16.211999893188477,78.44000244140625,32.01585006713867,21.3435001373291
2015-05-14,16.273332595825195,81.37000274658203,32.366817474365234,21.61400032043457
2015-05-15,16.589332580566406,80.41999816894531,32.382423400878906,21.299999237060547
2015-05-18,16.583332061767578,80.87999725341797,32.22643280029297,21.261999130249023
2015-05-19,16.47599983215332,80.62999725341797,32.21863555908203,21.085500717163086
2015-05-20,16.290000915527344,80.55000305175781,32.24982452392578,21.19300079345703
2015-05-21,16.374666213989258,80.4800033569336,32.1562385559082,21.581499099731445
2015-05-22,16.51533317565918,80.54000091552734,32.14063262939453,21.381500244140625
2015-05-26,16.497333526611328,79.33000183105469,31.969057083129883,21.273500442504883
2015-05-27,16.495332717895508,80.55000305175781,32.07044982910156,21.570999145507812
2015-05-28,16.76333236694336,80.1500015258789,32.08604431152344,21.328500747680664
2015-05-29,16.719999313354492,79.19000244140625,31.945661544799805,21.46150016784668
2015-06-01,16.6299991607666,80.29000091552734,31.93006134033203,21.54599952697754
2015-06-02,16.55666732788086,80.44000244140625,31.969057083129883,21.54949951171875
2015-06-03,16.599332809448242,82.44000244140625,31.875463485717773,21.829500198364258
2015-06-04,16.39466667175293,82.05000305175781,31.657085418701172,21.538999557495117
2015-06-05,16.609333038330078,82.13999938964844,31.274921417236328,21.34749984741211
2015-06-08,17.086000442504883,80.66999816894531,31.32172203063965,21.174999237060547
2015-06-09,17.066667556762695,80.66999816894531,31.352922439575195,21.27400016784668
2015-06-10,16.713333129882812,82.16000366210938,31.45429801940918,21.53849983215332
2015-06-11,16.76066780090332,81.83000183105469,31.532941818237305,21.648500442504883
2015-06-12,16.71266746520996,81.52999877929688,31.422853469848633,21.496000289916992
2015-06-15,16.691999435424805,80.70999908447266,31.13189125061035,21.183500289916992
2015-06-16,16.874666213989258,81.05999755859375,31.517213821411133,21.363000869750977
2015-06-17,17.360666275024414,81.79000091552734,31.666616439819336,21.390499114990234
2015-06-18,17.459333419799805,82.91000366210938,31.965435028076172,21.969499588012695
2015-06-19,17.500667572021484,82.51000213623047,31.768850326538086,21.746000289916992
2015-06-22,17.319332122802734,84.73999786376953,31.831758499145508,21.81450080871582
2015-06-23,17.844667434692383,87.87999725341797,31.75311279296875,22.29949951171875
2015-06-24,17.67799949645996,88.86000061035156,31.603713989257812,22.04199981689453
2015-06-25,17.91933250427246,87.9800033569336,31.47002601623535,22.0049991607666
2015-06-26,17.805999755859375,88.01000213623047,31.454301834106445,21.905000686645508
2015-06-29,17.468000411987305,85.80000305175781,30.982486724853516,21.493000030517578
2015-06-30,17.884000778198242,85.7699966430664,30.848812103271484,21.704500198364258
2015-07-01,17.94333267211914,86.91000366210938,31.06113624572754,21.86949920654297
2015-07-02,18.667999267578125,87.29000091552734,31.053268432617188,21.885499954223633
2015-07-06,18.648000717163086,87.55000305175781,30.99821662902832,21.802000045776367
2015-07-07,17.858667373657227,87.22000122070312,31.650888442993164,21.836000442504883
2015-07-08,16.997333526611328,85.6500015258789,31.34421730041504,21.485000610351562
2015-07-09,17.19466781616211,85.87999725341797,31.391386032104492,21.719499588012695
2015-07-10,17.27666664123535,87.94999694824219,31.760986328125,22.175500869750977
2015-07-13,17.477333068847656,90.0999984741211,31.973295211791992,22.778499603271484
2015-07-14,17.709999084472656,89.68000030517578,32.374332427978516,23.278499603271484
2015-07-15,17.542667388916016,89.76000213623047,32.342891693115234,23.059499740600586
2015-07-16,17.778667449951172,90.8499984741211,32.618106842041016,23.77400016784668
2015-07-17,18.310667037963867,94.97000122070312,32.437252044677734,24.15049934387207
2015-07-20,18.817333221435547,97.91000366210938,32.539485931396484,24.405000686645508
2015-07-21,17.784666061401367,98.38999938964844,32.390071868896484,24.399999618530273
2015-07-22,17.857999801635742,97.04000091552734,32.16202926635742,24.41349983215332
2015-07-23,17.81333351135254,95.44000244140625,32.114845275878906,24.108999252319336
2015-07-24,17.694000244140625,96.94999694824219,31.800296783447266,26.47100067138672
2015-07-27,16.867332458496094,94.16999816894531,31.87893295288086,26.570499420166016
2015-07-28,17.654666900634766,95.29000091552734,31.886810302734375,26.30150032043457
2015-07-29,17.58799934387207,96.98999786376953,31.91825294494629,26.450000762939453
2015-07-30,17.785999298095703,95.20999908447266,31.894662857055664,26.83799934387207
2015-07-31,17.74333381652832,94.01000213623047,32.30358123779297,26.8075008392334
2015-08-03,17.332666397094727,94.13999938964844,32.66530227661133,26.75149917602539
2015-08-04,17.75200080871582,94.05999755859375,32.9090690612793,26.594999313354492
2015-08-05,18.0086669921875,96.44000244140625,33.12137985229492,26.850500106811523
2015-08-06,16.408666610717773,95.12000274658203,32.964115142822266,26.472999572753906
2015-08-07,16.167333602905273,94.30000305175781,32.84615707397461,26.131000518798828
2015-08-10,16.076000213623047,94.1500015258789,32.775390625,26.200000762939453
2015-08-11,15.824666976928711,93.62000274658203,32.618106842041016,26.37299919128418
2015-08-12,15.878000259399414,94.19000244140625,32.44511032104492,26.295499801635742
2015-08-13,16.167333602905273,93.43000030517578,32.31930160522461,26.482999801635742
2015-08-14,16.209999084472656,94.41999816894531,32.437252044677734,26.576000213623047
2015-08-17,16.999332427978516,93.93000030517578,32.5158805847168,26.76099967956543
2015-08-18,17.381332397460938,95.16999816894531,32.4765625,26.750999450683594
2015-08-19,17.016666412353516,95.30999755859375,32.067657470703125,26.645999908447266
2015-08-20,16.14533233642578,90.55999755859375,31.886810302734375,25.788999557495117
2015-08-21,15.38466739654541,86.05999755859375,31.084716796875,24.723499298095703
2015-08-24,14.591333389282227,82.08999633789062,30.18039894104004,23.168500900268555
2015-08-25,14.66866683959961,83.0,29.87373161315918,23.318500518798828
2015-08-26,14.989333152770996,87.19000244140625,30.455623626708984,25.03849983215332
2015-08-27,16.19933319091797,89.7300033569336,30.88026237487793,25.918500900268555
2015-08-28,16.565332412719727,91.01000213623047,31.02180290222168,25.90049934387207
2015-08-31,16.604000091552734,89.43000030517578,30.91957664489746,25.644500732421875
2015-09-01,15.908666610717773,87.2300033569336,30.471359252929688,24.82699966430664
2015-09-02,16.512666702270508,89.88999938964844,30.589305877685547,25.52750015258789
2015-09-03,16.3713321685791,88.1500015258789,30.793764114379883,25.236000061035156
2015-09-04,16.1286678314209,88.26000213623047,30.290498733520508,24.950000762939453
2015-09-08,16.544666290283203,89.52999877929688,30.589305877685547,25.87700080871582
2015-09-09,16.5939998626709,90.44000244140625,30.117496490478516,25.844499588012695
2015-09-10,16.565332412719727,91.9800033569336,30.21186065673828,26.11199951171875
2015-09-11,16.682666778564453,92.05000305175781,30.243593215942383,26.472000122070312
2015-09-14,16.87933349609375,92.30999755859375,30.219789505004883,26.069000244140625
2015-09-15,16.904666900634766,92.9000015258789,30.537059783935547,26.118499755859375
2015-09-16,17.483333587646484,93.44999694824219,31.052623748779297,26.36949920654297
2015-09-17,17.471332550048828,94.33999633789062,31.235044479370117,26.943500518798828
2015-09-18,17.374666213989258,94.4000015258789,30.917787551879883,27.01300048828125
2015-09-21,17.613332748413086,95.55000305175781,31.084346771240234,27.41950035095215
2015-09-22,17.395999908447266,92.95999908447266,30.767086029052734,26.920000076293945
2015-09-23,17.40399932861328,93.97000122070312,30.743274688720703,26.803499221801758
2015-09-24,17.541332244873047,94.41000366210938,31.052623748779297,26.6875
2015-09-25,17.12733268737793,92.7699966430664,31.425403594970703,26.212499618530273
2015-09-28,16.562000274658203,89.20999908447266,31.354019165039062,25.202999114990234
2015-09-29,16.44333267211914,86.66999816894531,31.457138061523438,24.803499221801758
2015-09-30,16.559999465942383,89.9000015258789,31.82198715209961,25.594499588012695
2015-10-01,15.991999626159668,90.94999694824219,31.568178176879883,26.035999298095703
2015-10-02,16.504667282104492,92.06999969482422,32.03615188598633,26.62700080871582
2015-10-05,16.40999984741211,94.01000213623047,32.52791976928711,27.18400001525879
2015-10-06,16.097333908081055,92.80000305175781,32.48826217651367,26.874000549316406
2015-10-07,15.46399974822998,92.4000015258789,32.93244552612305,27.097000122070312
2015-10-08,15.114666938781738,92.47000122070312,33.29729461669922,26.658000946044922
2015-10-09,14.712667465209961,93.23999786376953,33.32900619506836,26.989999771118164
2015-10-12,14.371999740600586,94.26000213623047,33.31315231323242,27.50950050354004
2015-10-13,14.616666793823242,94.12000274658203,33.03554916381836,27.44499969482422
2015-10-14,14.458666801452637,94.06999969482422,33.05934524536133,27.241500854492188
2015-10-15,14.753999710083008,95.95999908447266,33.24970245361328,28.121999740600586
2015-10-16,15.133999824523926,97.54000091552734,33.32900619506836,28.538000106811523
2015-10-19,15.206666946411133,98.47000122070312,33.30522918701172,28.657499313354492
2015-10-20,14.20199966430664,97.0,33.543174743652344,28.04400062561035
2015-10-21,14.005999565124512,97.11000061035156,33.46385955810547,27.78849983215332
2015-10-22,14.114666938781738,99.66999816894531,34.29669189453125,28.195499420166016
2015-10-23,13.939332962036133,102.19000244140625,33.93976593017578,29.951499938964844
2015-10-26,14.350666999816895,103.7699966430664,33.78112030029297,30.430500030517578
2015-10-27,14.023332595825195,103.69999694824219,33.797000885009766,30.550500869750977
2015-10-28,14.197333335876465,104.19999694824219,33.892173767089844,30.854999542236328
2015-10-29,14.108667373657227,104.87999725341797,33.93976593017578,31.327499389648438
2015-10-30,13.795332908630371,101.97000122070312,33.59076690673828,31.295000076293945
2015-11-02,14.252667427062988,103.30999755859375,33.50352478027344,31.417499542236328
2015-11-03,13.890000343322754,102.58000183105469,33.44007110595703,31.265499114990234
2015-11-04,15.442000389099121,103.94000244140625,33.28936767578125,32.04750061035156
2015-11-05,15.451333045959473,108.76000213623047,33.57490539550781,32.782501220703125
2015-11-06,15.490667343139648,107.0999984741211,33.281436920166016,32.96849822998047
2015-11-09,15.022000312805176,106.48999786376953,32.94829559326172,32.77450180053711
2015-11-10,14.433333396911621,107.91000366210938,33.13072967529297,32.98400115966797
2015-11-11,14.60533332824707,109.01000213623047,33.34488296508789,33.662498474121094
2015-11-12,14.196000099182129,108.0199966430664,32.98002624511719,33.279998779296875
2015-11-13,13.812666893005371,103.94999694824219,32.82139587402344,32.11750030517578
2015-11-16,14.287332534790039,104.04000091552734,33.281436920166016,32.390499114990234
2015-11-17,14.266667366027832,105.12999725341797,33.0514030456543,32.165000915527344
2015-11-18,14.73799991607666,107.7699966430664,33.53523635864258,33.176998138427734
2015-11-19,14.786666870117188,106.26000213623047,34.193580627441406,33.063499450683594
2015-11-20,14.667332649230957,107.31999969482422,33.65422058105469,33.42250061035156
2015-11-23,14.516667366027832,106.94999694824219,34.0745964050293,33.949501037597656
2015-11-24,14.550000190734863,105.73999786376953,34.39186096191406,33.557498931884766
2015-11-25,15.309332847595215,105.41000366210938,34.39186096191406,33.766998291015625
2015-11-27,15.440667152404785,105.44999694824219,34.487770080566406,33.66299819946289
2015-11-30,15.350666999816895,104.23999786376953,34.06416320800781,33.2400016784668
2015-12-01,15.812666893005371,107.12000274658203,34.279972076416016,33.952999114990234
2015-12-02,15.465999603271484,106.06999969482422,34.184059143066406,33.800498962402344
2015-12-03,15.513999938964844,104.37999725341797,33.93629837036133,33.3125
2015-12-04,15.358667373657227,106.18000030517578,34.59967803955078,33.63199996948242
2015-12-07,15.408666610717773,105.61000061035156,34.52774429321289,33.49150085449219
2015-12-08,15.114666938781738,106.48999786376953,34.375885009765625,33.86650085449219
2015-12-09,14.968000411987305,104.5999984741211,34.09613800048828,33.239498138427734
2015-12-10,15.137999534606934,105.41999816894531,34.17606735229492,33.11600112915039
2015-12-11,14.468000411987305,102.12000274658203,33.78443145751953,32.00749969482422
2015-12-14,14.571999549865723,104.66000366210938,33.92830276489258,32.89550018310547
2015-12-15,14.739333152770996,104.55000305175781,34.423831939697266,32.93199920654297
2015-12-16,15.633999824523926,106.79000091552734,35.03925323486328,33.78850173950195
2015-12-17,15.559332847595215,106.22000122070312,34.759525299072266,33.532501220703125
2015-12-18,15.36400032043457,104.04000091552734,33.96826171875,33.207000732421875
2015-12-21,15.503999710083008,104.7699966430664,34.19205093383789,33.22549819946289
2015-12-22,15.329999923706055,105.51000213623047,34.59967803955078,33.157501220703125
2015-12-23,15.313332557678223,104.62999725341797,34.90338897705078,33.185001373291016
2015-12-24,15.371333122253418,105.0199966430664,34.79948806762695,33.13949966430664
2015-12-28,15.263333320617676,105.93000030517578,34.759525299072266,33.7599983215332
2015-12-29,15.812666893005371,107.26000213623047,34.935359954833984,34.69850158691406
2015-12-30,15.87266731262207,106.22000122070312,34.82347106933594,34.45349884033203
2015-12-31,16.000667572021484,104.66000366210938,34.33591842651367,33.794498443603516
2016-01-04,14.894000053405762,102.22000122070312,33.88833999633789,31.84950065612793
2016-01-05,14.895333290100098,102.7300033569336,34.00822067260742,31.68950080871582
2016-01-06,14.602666854858398,102.97000122070312,33.82439041137695,31.63249969482422
2016-01-07,14.376667022705078,97.91999816894531,33.264915466308594,30.39699935913086
2016-01-08,14.066666603088379,97.33000183105469,33.17700958251953,30.352500915527344
2016-01-11,13.856666564941406,97.51000213623047,33.232948303222656,30.886999130249023
2016-01-12,13.998000144958496,99.37000274658203,33.6645393371582,30.894500732421875
2016-01-13,13.354000091552734,95.44000244140625,33.448753356933594,29.090499877929688
2016-01-14,13.745332717895508,98.37000274658203,33.47272872924805,29.649999618530273
2016-01-15,13.666000366210938,94.97000122070312,33.16900634765625,28.509000778198242
2016-01-19,13.64799976348877,95.26000213623047,33.504695892333984,28.724000930786133
2016-01-20,13.24666690826416,94.3499984741211,33.07310485839844,28.588499069213867
2016-01-21,13.33133316040039,94.16000366210938,33.081085205078125,28.750999450683594
2016-01-22,13.50333309173584,97.94000244140625,33.61659240722656,29.819000244140625
2016-01-25,13.092000007629395,97.01000213623047,33.696529388427734,29.826499938964844
2016-01-26,12.904000282287598,97.33999633789062,33.6325798034668,30.0625
2016-01-27,12.538000106811523,94.44999694824219,33.640586853027344,29.167499542236328
2016-01-28,12.646666526794434,109.11000061035156,34.02421188354492,31.767499923706055
2016-01-29,12.74666690826416,112.20999908447266,34.30394744873047,29.350000381469727
2016-02-01,13.129332542419434,115.08999633789062,34.36789321899414,28.74049949645996
2016-02-02,12.185333251953125,114.61000061035156,33.92030334472656,27.604999542236328
2016-02-03,11.565333366394043,112.69000244140625,34.144100189208984,26.553499221801758
2016-02-04,11.688667297363281,110.48999786376953,33.992244720458984,26.812999725341797
2016-02-05,10.84000015258789,104.06999969482422,33.92030334472656,25.10650062561035
2016-02-08,9.866000175476074,99.75,34.088157653808594,24.405000686645508
2016-02-09,9.883333206176758,99.54000091552734,34.607666015625,24.103500366210938
2016-02-10,9.57800006866455,101.0,34.00822067260742,24.52400016784668
2016-02-11,10.031332969665527,101.91000366210938,33.896331787109375,25.19099998474121
2016-02-12,10.06933307647705,102.01000213623047,34.455814361572266,25.354000091552734
2016-02-16,10.344667434692383,101.61000061035156,34.65562057495117,26.05500030517578
2016-02-17,11.245332717895508,105.19999694824219,34.759525299072266,26.704999923706055
2016-02-18,11.118000030517578,103.47000122070312,34.855445861816406,26.25
2016-02-19,11.10533332824707,104.56999969482422,34.983306884765625,26.7450008392334
2016-02-22,11.849332809448242,107.16000366210938,35.11919021606445,27.975000381469727
2016-02-23,11.814000129699707,105.45999908447266,34.91936492919922,27.64699935913086
2016-02-24,11.933333396911621,106.87999725341797,35.095211029052734,27.70199966430664
2016-02-25,12.495332717895508,108.06999969482422,35.29501724243164,27.75749969482422
2016-02-26,12.689332962036133,107.91999816894531,34.47978591918945,27.761499404907227
2016-02-29,12.795332908630371,106.91999816894531,34.471797943115234,27.625999450683594
2016-03-01,12.423333168029785,109.81999969482422,34.91936492919922,28.95199966430664
2016-03-02,12.555999755859375,109.94999694824219,34.983306884765625,29.010499954223633
2016-03-03,13.049332618713379,109.58000183105469,35.135162353515625,28.874500274658203
2016-03-04,13.402667045593262,108.38999938964844,35.25506591796875,28.756999969482422
2016-03-07,13.685999870300293,105.7300033569336,35.17513656616211,28.139999389648438
2016-03-08,13.506667137145996,105.93000030517578,35.422889709472656,28.01300048828125
2016-03-09,13.914667129516602,107.51000213623047,35.81453323364258,27.973499298095703
2016-03-10,13.678667068481445,107.31999969482422,36.15021896362305,27.946500778198242
2016-03-11,13.833333015441895,109.41000366210938,36.4079704284668,28.480499267578125
2016-03-14,14.34333324432373,109.88999938964844,36.48047637939453,28.668500900268555
2016-03-15,14.555999755859375,110.66999816894531,36.44020462036133,28.85099983215332
2016-03-16,14.795332908630371,112.18000030517578,36.28716278076172,28.713499069213867
2016-03-17,15.092000007629395,111.0199966430664,36.86711120605469,27.972000122070312
2016-03-18,15.515999794006348,111.44999694824219,36.73017501831055,27.604000091552734
2016-03-21,15.887999534606934,111.8499984741211,36.78656005859375,27.698999404907227
2016-03-22,15.616000175476074,112.25,36.64961624145508,28.02400016784668
2016-03-23,14.838666915893555,112.54000091552734,36.61740493774414,28.48150062561035
2016-03-24,15.183333396911621,113.05000305175781,36.71406555175781,29.147499084472656
2016-03-28,15.350666999816895,113.69000244140625,36.89126968383789,28.993499755859375
2016-03-29,15.342000007629395,116.13999938964844,37.43899917602539,29.69300079345703
2016-03-30,15.12600040435791,114.69999694824219,37.5195426940918,29.934499740600586
2016-03-31,15.317999839782715,114.0999984741211,37.36651611328125,29.68199920654297
2016-04-01,15.839332580566406,116.05999755859375,37.720924377441406,29.924999237060547
2016-04-04,16.465999603271484,112.55000305175781,37.769256591796875,29.659500122070312
2016-04-05,17.031333923339844,112.22000122070312,37.479270935058594,29.30699920654297
2016-04-06,17.69466781616211,113.70999908447266,37.624267578125,30.104000091552734
2016-04-07,17.14666748046875,113.63999938964844,37.34233856201172,29.571500778198242
2016-04-08,16.67133331298828,110.62999725341797,37.753143310546875,29.729999542236328
2016-04-11,16.661333084106445,108.98999786376953,37.406776428222656,29.796499252319336
2016-04-12,16.521333694458008,110.61000061035156,37.5759391784668,30.15850067138672
2016-04-13,16.968666076660156,110.51000213623047,37.08458709716797,30.740999221801758
2016-04-14,16.790666580200195,110.83999633789062,36.91543960571289,31.037500381469727
2016-04-15,16.96733283996582,109.63999938964844,37.13291931152344,31.29450035095215
2016-04-18,16.92533302307129,110.44999694824219,37.229583740234375,31.767499923706055
2016-04-19,16.4913330078125,112.29000091552734,37.5356559753418,31.395000457763672
2016-04-20,16.6646671295166,112.41999816894531,35.73942184448242,31.649499893188477
2016-04-21,16.55266761779785,113.44000244140625,35.16753387451172,31.549999237060547
2016-04-22,16.916667938232422,110.55999755859375,35.876365661621094,31.024999618530273
2016-04-25,16.788000106811523,110.0999984741211,36.013282775878906,31.309999465942383
2016-04-26,16.916000366210938,108.76000213623047,35.86829376220703,30.8439998626709
2016-04-27,16.764667510986328,108.88999938964844,35.98912811279297,30.328500747680664
2016-04-28,16.513999938964844,116.7300033569336,35.94884490966797,30.100000381469727
2016-04-29,16.05066680908203,117.58000183105469,36.085777282714844,32.97949981689453
2016-05-02,16.1200008392334,118.56999969482422,36.23077392578125,34.192501068115234
2016-05-03,15.48799991607666,117.43000030517578,36.118003845214844,33.566001892089844
2016-05-04,14.837332725524902,118.05999755859375,36.23077392578125,33.54499816894531
2016-05-05,14.10200023651123,117.80999755859375,36.29521179199219,32.954498291015625
2016-05-06,14.328666687011719,119.48999786376953,36.50463104248047,33.6974983215332
2016-05-09,13.928000450134277,119.23999786376953,36.44020462036133,33.98749923706055
2016-05-10,13.912667274475098,120.5,36.85100173950195,35.153499603271484
2016-05-11,13.93066692352295,119.5199966430664,36.61740493774414,35.6614990234375
2016-05-12,13.8186674118042,120.27999877929688,36.91543960571289,35.89649963378906
2016-05-13,13.840666770935059,119.80999755859375,36.5287971496582,35.49599838256836
2016-05-16,13.88599967956543,118.66999816894531,36.74627685546875,35.53300094604492
2016-05-17,13.644000053405762,117.3499984741211,36.04551315307617,34.76350021362305
2016-05-18,14.07800006866455,117.6500015258789,35.82802963256836,34.872501373291016
2016-05-19,14.347332954406738,116.80999755859375,35.69914245605469,34.92599868774414
2016-05-20,14.685333251953125,117.3499984741211,35.40111541748047,35.13999938964844
2016-05-23,14.414667129516602,115.97000122070312,35.417236328125,34.837501525878906
2016-05-24,14.52733325958252,117.69999694824219,35.73942184448242,35.209999084472656
2016-05-25,14.638667106628418,117.88999938964844,35.74748229980469,35.41749954223633
2016-05-26,15.008000373840332,119.47000122070312,35.99717712402344,35.74549865722656
2016-05-27,14.869333267211914,119.37999725341797,36.06967544555664,35.61199951171875
2016-05-31,14.881999969482422,118.80999755859375,35.924686431884766,36.13949966430664
2016-06-01,14.637332916259766,118.77999877929688,36.005245208740234,35.97200012207031
2016-06-02,14.597332954406738,118.93000030517578,36.021339416503906,36.4119987487793
2016-06-03,14.599332809448242,118.47000122070312,36.27910232543945,36.277000427246094
2016-06-06,14.711999893188477,118.79000091552734,36.5449104309082,36.33649826049805
2016-06-07,15.489333152770996,117.76000213623047,36.50463104248047,36.1870002746582
2016-06-08,15.701333045959473,118.38999938964844,36.68989944458008,36.332000732421875
2016-06-09,15.290666580200195,118.55999755859375,36.85905075073242,36.38249969482422
2016-06-10,14.586000442504883,116.62000274658203,37.0443115234375,35.89550018310547
2016-06-13,14.524666786193848,113.94999694824219,36.62224578857422,35.762001037597656
2016-06-14,14.330666542053223,114.94000244140625,36.557315826416016,35.96500015258789
2016-06-15,14.513333320617676,114.5999984741211,36.532955169677734,35.7130012512207
2016-06-16,14.528667449951172,114.38999938964844,36.776466369628906,35.8754997253418
2016-06-17,14.364666938781738,113.0199966430664,36.354408264160156,35.31949996948242
2016-06-20,14.646666526794434,113.37000274658203,36.50861740112305,35.70050048828125
2016-06-21,14.640666961669922,114.37999725341797,36.63036346435547,35.79100036621094
2016-06-22,13.11066722869873,113.91000366210938,36.41121292114258,35.529998779296875
2016-06-23,13.09333324432373,115.08000183105469,36.58978271484375,36.104000091552734
2016-06-24,12.876667022705078,112.08000183105469,35.65636444091797,34.948001861572266
2016-06-27,13.236666679382324,108.97000122070312,35.53462219238281,34.56800079345703
2016-06-28,13.452667236328125,112.69999694824219,35.85927200317383,35.397499084472656
2016-06-29,14.012666702270508,114.16000366210938,36.07032775878906,35.779998779296875
2016-06-30,14.152000427246094,114.27999877929688,36.79269790649414,35.78099822998047
2016-07-01,14.433333396911621,114.19000244140625,36.62224578857422,36.284000396728516
2016-07-05,14.26533317565918,114.19999694824219,36.87385559082031,36.404998779296875
2016-07-06,14.295999526977539,116.69999694824219,36.74400329589844,36.88050079345703
2016-07-07,14.395999908447266,115.8499984741211,36.597896575927734,36.82849884033203
2016-07-08,14.45199966430664,117.23999786376953,36.83327865600586,37.29050064086914
2016-07-11,14.985333442687988,117.87000274658203,36.98749923706055,37.68899917602539
2016-07-12,14.976667404174805,117.93000030517578,36.9956169128418,37.410499572753906
2016-07-13,14.835332870483398,116.77999877929688,37.1254768371582,37.131500244140625
2016-07-14,14.768667221069336,117.29000091552734,37.084896087646484,37.060001373291016
2016-07-15,14.69333267211914,116.86000061035156,37.036197662353516,36.77199935913086
2016-07-18,15.083333015441895,119.37000274658203,37.036197662353516,36.80350112915039
2016-07-19,15.017333030700684,120.61000061035156,37.036197662353516,36.997501373291016
2016-07-20,15.223999977111816,121.91999816894531,36.93879318237305,37.2859992980957
2016-07-21,14.699999809265137,120.61000061035156,36.89010238647461,37.221500396728516
2016-07-22,14.817999839782715,121.0,37.19852828979492,37.24300003051758
2016-07-25,15.333999633789062,121.62999725341797,36.98749923706055,36.980499267578125
2016-07-26,15.300666809082031,121.22000122070312,36.427452087402344,36.77949905395508
2016-07-27,15.232666969299316,123.33999633789062,35.22618865966797,36.833499908447266
2016-07-28,15.37399959564209,125.0,35.42910385131836,37.63050079345703
2016-07-29,15.652667045593262,123.94000244140625,35.412872314453125,37.94049835205078
2016-08-01,15.333999633789062,124.30999755859375,35.266780853271484,38.387001037597656
2016-08-02,15.146666526794434,123.08999633789062,35.33169937133789,38.02899932861328
2016-08-03,15.052666664123535,122.51000213623047,35.42098617553711,37.731998443603516
2016-08-04,15.37399959564209,124.36000061035156,35.31547546386719,38.03850173950195
2016-08-05,15.335332870483398,125.1500015258789,35.291114807128906,38.29899978637695
2016-08-08,15.077333450317383,125.26000213623047,35.25864791870117,38.327999114990234
2016-08-09,15.272000312805176,125.05999755859375,35.282997131347656,38.41550064086914
2016-08-10,15.043333053588867,124.87999725341797,35.39663314819336,38.428001403808594
2016-08-11,14.994000434875488,124.9000015258789,35.5102653503418,38.5620002746582
2016-08-12,15.040666580200195,124.87999725341797,35.737525939941406,38.62799835205078
2016-08-15,15.03933334350586,123.9000015258789,35.907989501953125,38.42449951171875
2016-08-16,14.907333374023438,123.30000305175781,35.57520294189453,38.20199966430664
2016-08-17,14.88266658782959,124.37000274658203,35.76188659667969,38.23149871826172
2016-08-18,14.900667190551758,123.91000366210938,35.79435348510742,38.222999572753906
2016-08-19,15.0,123.55999755859375,35.64824676513672,37.865501403808594
2016-08-22,14.862000465393066,124.1500015258789,35.50215530395508,37.9739990234375
2016-08-23,14.989333152770996,124.37000274658203,35.5914306640625,38.122501373291016
2016-08-24,14.841333389282227,123.4800033569336,35.5914306640625,37.86249923706055
2016-08-25,14.730667114257812,123.88999938964844,35.445335388183594,37.96099853515625
2016-08-26,14.666000366210938,124.95999908447266,35.16124725341797,38.45000076293945
2016-08-29,14.346667289733887,126.54000091552734,35.339813232421875,38.56449890136719
2016-08-30,14.089332580566406,125.83999633789062,35.0963249206543,38.37900161743164
2016-08-31,14.133999824523926,126.12000274658203,35.25053405761719,38.45800018310547
2016-09-01,13.38466739654541,126.16999816894531,35.18559646606445,38.53099822998047
2016-09-02,13.185333251953125,126.51000213623047,35.43722152709961,38.62200164794922
2016-09-06,13.522000312805176,129.72999572753906,35.5427360534668,39.44350051879883
