,Date,TSLA,META,KO,AMZN,TSLA_z_norm,META_z_norm,KO_z_norm,AMZN_z_norm
651,2015-08-14,16.209999084472656,94.41999816894533,32.437252044677734,26.576000213623047,-0.5620379857922667,-0.7353770761619669,-0.8655837204968041,-0.892339047405045
652,2015-08-17,16.999332427978516,93.93000030517578,32.5158805847168,26.76099967956543,-0.5542921491669136,-0.7412385337305835,-0.8576147138942746,-0.8888601751983667
653,2015-08-18,17.381332397460938,95.16999816894533,32.4765625,26.750999450683597,-0.5505435309451638,-0.7264054183211688,-0.8615996038153046,-0.8890482271915994
654,2015-08-19,17.016666412353516,95.30999755859376,32.067657470703125,26.645999908447266,-0.5541220483949902,-0.724730716158707,-0.9030421496982052,-0.8910227193196667
655,2015-08-20,16.14533233642578,90.55999755859376,31.88681030273437,25.78899955749512,-0.5626725694818892,-0.7815512158170951,-0.9213710195319296,-0.9071384128804768
656,2015-08-21,15.38466739654541,86.05999755859375,31.084716796875,24.723499298095703,-0.5701370791208433,-0.835381162861884,-1.0026632378646612,-0.9271748990386993
657,2015-08-24,14.591333389282228,82.08999633789062,30.18039894104004,23.168500900268555,-0.5779221748096988,-0.8828711529681498,-1.0943158993582354,-0.9564162845749955
658,2015-08-25,14.66866683959961,83.0,29.87373161315918,23.318500518798828,-0.5771632910291495,-0.871985497647725,-1.125396648911115,-0.9535955764110063
659,2015-08-26,14.989333152770996,87.19000244140625,30.455623626708984,25.03849983215332,-0.5740165484095512,-0.8218638066391841,-1.0664218632209075,-0.9212513867872469
660,2015-08-27,16.19933319091797,89.7300033569336,30.88026237487793,25.918500900268555,-0.5621426516721738,-0.7914797811332838,-1.023384704115994,-0.9047031700552767
661,2015-08-28,16.565332412719727,91.01000213623048,31.02180290222168,25.90049934387207,-0.558551050987359,-0.7761681663539625,-1.0090395643440042,-0.9050416851634456
662,2015-08-31,16.604000091552734,89.43000030517578,30.91957664489746,25.644500732421875,-0.5581715997385471,-0.7950684807753722,-1.0194002008147292,-0.9098556798946503
663,2015-09-01,15.908666610717772,87.2300033569336,30.471359252929688,24.82699966430664,-0.5649950027874591,-0.8213853072692775,-1.064827056689012,-0.9252285985693542
664,2015-09-02,16.512666702270508,89.88999938964844,30.589305877685547,25.52750015258789,-0.5590678668450116,-0.7895658749180801,-1.0528731601654522,-0.912055848761497
665,2015-09-03,16.3713321685791,88.1500015258789,30.793764114379883,25.23600006103516,-0.5604548020562263,-0.8103800955546933,-1.032151307294354,-0.9175374406222152
666,2015-09-04,16.1286678314209,88.26000213623047,30.290498733520508,24.950000762939453,-0.5628361005607068,-0.8090642451035557,-1.0831572796919144,-0.9229155913331178
667,2015-09-08,16.544666290283203,89.52999877929688,30.589305877685547,25.87700080871582,-0.558753850488216,-0.793872277982817,-1.0528731601654522,-0.9054835696869296
668,2015-09-09,16.5939998626709,90.44000244140624,30.11749649047852,25.84449958801269,-0.5582697333594973,-0.7829866226623924,-1.1006910659782823,-0.9060947476317482
669,2015-09-10,16.565332412719727,91.9800033569336,30.21186065673828,26.11199951171875,-0.558551050987359,-0.7645648076108893,-1.0911272528438574,-0.9010644733813383
670,2015-09-11,16.682666778564453,92.0500030517578,30.243593215942383,26.472000122070312,-0.5573996327230095,-0.7637274565296586,-1.0879111563261423,-0.8942947450939641
671,2015-09-14,16.87933349609375,92.30999755859376,30.219789505004883,26.069000244140625,-0.5554697151841654,-0.7606173475218995,-1.0903236636616644,-0.9018730646717135
672,2015-09-15,16.904666900634766,92.9000015258789,30.537059783935547,26.11849975585937,-0.5552211150023119,-0.7535595958963052,-1.0581683044711112,-0.9009422377923746
673,2015-09-16,17.483333587646484,93.4499969482422,31.052623748779297,26.36949920654297,-0.549542579241718,-0.7469804349050402,-1.0059158699501978,-0.8962222511241611
674,2015-09-17,17.471332550048828,94.33999633789062,31.23504447937012,26.943500518798828,-0.5496603470736878,-0.7363340749017804,-0.9874275194632838,-0.8854282890895588
675,2015-09-18,17.374666213989258,94.4000015258789,30.917787551879883,27.01300048828125,-0.5506089471201058,-0.7356162802147089,-1.0195815254846587,-0.8841213582237547
676,2015-09-21,17.613332748413086,95.5500030517578,31.084346771240234,27.41950035095215,-0.548266879603516,-0.7218597199392673,-1.002700739981896,-0.8764772222417364
677,2015-09-22,17.395999908447266,92.95999908447266,30.76708602905273,26.920000076293945,-0.5503995966432172,-0.7528418924736566,-1.0348551326230362,-0.885870209480293
678,2015-09-23,17.40399932861328,93.97000122070312,30.743274688720703,26.80349922180176,-0.550321097233287,-0.7407600343606767,-1.0372684131980887,-0.8880609811275656
679,2015-09-24,17.541332244873047,94.41000366210938,31.052623748779297,26.6875,-0.5489734304441118,-0.7354966325561265,-1.0059158699501978,-0.8902423196880138
680,2015-09-25,17.12733268737793,92.7699966430664,31.425403594970703,26.212499618530277,-0.5530360650226571,-0.7551147416646076,-0.9681346132447645,-0.899174592096688
681,2015-09-28,16.562000274658203,89.20999908447266,31.354019165039062,25.202999114990234,-0.5585837497162928,-0.7977001816776473,-0.975369428912974,-0.918158015786608
682,2015-09-29,16.44333267211914,86.66999816894531,31.45713806152344,24.80349922180176,-0.5597482512156305,-0.8280842071835477,-0.9649183234171664,-0.9256705189600885
683,2015-09-30,16.559999465942383,89.9000015258789,31.82198715209961,25.59449958801269,-0.5586033839273125,-0.7894462272594976,-0.9279408492038089,-0.9107959398608136
684,2015-10-01,15.991999626159668,90.9499969482422,31.568178176879883,26.035999298095703,-0.564177244449462,-0.7768859610410339,-0.9536644019786974,-0.9024936398361062
685,2015-10-02,16.504667282104492,92.06999969482422,32.03615188598633,26.62700080871582,-0.5591463662549419,-0.7634882524769167,-0.9062352423398844,-0.8913799929997336
686,2015-10-05,16.40999984741211,94.01000213623048,32.52791976928711,27.18400001525879,-0.5600753508074144,-0.7402815349907699,-0.8563945419149623,-0.8809057516341521
687,2015-10-06,16.097333908081055,92.8000030517578,32.48826217651367,26.874000549316406,-0.5631435846585453,-0.7547557986888604,-0.8604138409951049,-0.886735219955363
688,2015-10-07,15.46399974822998,92.4000015258789,32.93244552612305,27.097000122070312,-0.5693585798463486,-0.7595407011235039,-0.8153958355226355,-0.8825417645213007
689,2015-10-08,15.114666938781738,92.47000122070312,33.29729461669922,26.65800094604492,-0.5727866307352715,-0.758703350042273,-0.7784183613092777,-0.8907970425808874
690,2015-10-09,14.71266746520996,93.23999786376952,33.32900619506836,26.989999771118164,-0.5767315068403841,-0.7494924881487333,-0.7752043912002718,-0.8845538813949148
691,2015-10-12,14.371999740600586,94.26000213623048,33.31315231323242,27.50950050354004,-0.5800745260604196,-0.7372909823771705,-0.7768111829448922,-0.8747847901698929
692,2015-10-13,14.616666793823242,94.12000274658205,33.03554916381836,27.44499969482422,-0.5776735746278451,-0.7389656845396323,-0.8049462765058896,-0.8759977129727059
693,2015-10-14,14.458666801452637,94.06999969482422,33.05934524536133,27.241500854492188,-0.5792240502764145,-0.7395638315681216,-0.802534542409898,-0.8798244616398769
694,2015-10-15,14.753999710083008,95.95999908447266,33.24970245361328,28.121999740600582,-0.57632590783867,-0.7169552611104641,-0.7832418295012609,-0.8632668835555829
695,2015-10-16,15.133999824523926,97.54000091552734,33.32900619506836,28.538000106811523,-0.5725969144694028,-0.6980549466890545,-0.7752043912002718,-0.8554440927999061
696,2015-10-19,15.206666946411133,98.47000122070312,33.30522918701172,28.65749931335449,-0.5718838220113128,-0.686930087315888,-0.7776141921974369,-0.853196937835189
697,2015-10-20,14.20199966430664,97.0,33.543174743652344,28.04400062561035,-0.5817427601824218,-0.70451455128616,-0.753498397716582,-0.8647336388886472
698,2015-10-21,14.005999565124512,97.11000061035156,33.46385955810547,27.78849983215332,-0.5836661361037717,-0.7031987008350224,-0.761536995876867,-0.8695382722675281
699,2015-10-22,14.114666938781738,99.66999816894533,34.29669189453125,28.195499420166016,-0.5825997682253838,-0.6725754712763801,-0.6771293954752828,-0.8618847390659358
700,2015-10-23,13.939332962036133,102.19000244140624,33.93976593017578,29.951499938964844,-0.5843203446458767,-0.6424306498232217,-0.7133038604360958,-0.8288635550930887
701,2015-10-26,14.350666999816896,103.7699966430664,33.78112030029297,30.430500030517575,-0.580283867178771,-0.623530426666235,-0.729382603235727,-0.8198560690605715
702,2015-10-27,14.023332595825195,103.6999969482422,33.797000885009766,30.550500869750977,-0.5834960446903855,-0.6243677777474658,-0.7277731051527496,-0.81759948100903
703,2015-10-28,14.197333335876465,104.1999969482422,33.892173767089844,30.854999542236328,-0.5817885515048811,-0.618386672520267,-0.718127328628079,-0.8118734538376345
704,2015-10-29,14.108667373657228,104.87999725341795,33.93976593017578,31.32749938964844,-0.5826586427828316,-0.6102523657607002,-0.7133038604360958,-0.8029882033940811
705,2015-10-30,13.795332908630373,101.97000122070312,33.59076690673828,31.295000076293945,-0.585733436968531,-0.6450623507254968,-0.7486749295245988,-0.8035993454716495
706,2015-11-02,14.252667427062988,103.30999755859376,33.50352478027344,31.417499542236328,-0.5812455504601773,-0.6290330325235269,-0.7575169235571939,-0.8012957713222375
707,2015-11-03,13.890000343322754,102.58000183105467,33.44007110595703,31.265499114990234,-0.5848044524160584,-0.6377653950471606,-0.7639479567333279,-0.8041541042317734
708,2015-11-04,15.44200038909912,103.94000244140624,33.28936767578125,32.04750061035156,-0.5695744625821941,-0.6214967815280261,-0.7792217571815878,-0.7894487468193327
709,2015-11-05,15.451333045959473,108.76000213623048,33.57490539550781,32.782501220703125,-0.5694828799372755,-0.5638389307884067,-0.7502824945087496,-0.7756272301883606
710,2015-11-06,15.490667343139648,107.0999984741211,33.281436920166016,32.96849822998047,-0.5690968870709695,-0.5836962439496298,-0.7800255396736633,-0.7721295994097843
711,2015-11-09,15.022000312805176,106.48999786376952,32.94829559326172,32.77450180053711,-0.5736959810767244,-0.5909931996279664,-0.8137894303977806,-0.7757776574360465
712,2015-11-10,14.43333339691162,107.91000366210938,33.13072967529297,32.98400115966797,-0.5794726504582682,-0.5740067914217601,-0.7952997267416884,-0.7718380703994858
713,2015-11-11,14.60533332824707,109.01000213623048,33.34488296508789,33.662498474121094,-0.5777847914837836,-0.5608483781748074,-0.7735952797370598,-0.7590790851908908
714,2015-11-12,14.196000099182127,108.0199966430664,32.98002624511719,33.279998779296875,-0.5818016347398695,-0.5726910322350457,-0.8105735271899482,-0.7662719035626008
715,2015-11-13,13.812666893005373,103.9499969482422,32.82139587402344,32.11750030517578,-0.5855633361966076,-0.6213772251338664,-0.8266507235105182,-0.7881324187339545
716,2015-11-16,14.28733253479004,104.04000091552734,33.281436920166016,32.390499114990234,-0.5809053769919422,-0.6203005787354708,-0.7800255396736633,-0.7829987392009793
717,2015-11-17,14.266667366027832,105.12999725341795,33.0514030456543,32.165000915527344,-0.5811081671342622,-0.6072618131471008,-0.8033394847612693,-0.787239180732912
718,2015-11-18,14.73799991607666,107.7699966430664,33.53523635864258,33.176998138427734,-0.5764829160170677,-0.5756815848486451,-0.7543029534481881,-0.7682088068123718
719,2015-11-19,14.786666870117188,106.26000213623048,34.193580627441406,33.063499450683594,-0.5760053405058431,-0.5937444569244005,-0.6875797277315594,-0.7703431234076993
720,2015-11-20,14.667332649230955,107.31999969482422,33.65422058105469,33.42250061035156,-0.5771763836226751,-0.5810645430473547,-0.7422438963484647,-0.7635921895594733
721,2015-11-23,14.516667366027832,106.9499969482422,34.0745964050293,33.949501037597656,-0.578654882761734,-0.5854905937706739,-0.6996387848312828,-0.7536820683063395
